id,u,v,geometry
1657,4948667949,8364678521,"LINESTRING (2.452092 41.8210312, 2.4517185 41.8210117, 2.451635 41.820972, 2.451589 41.820908, 2.451522 41.820854, 2.451399 41.820807, 2.45122 41.820791, 2.451139 41.820763, 2.451096 41.820723, 2.451025 41.820602, 2.45094 41.820552, 2.450858 41.820543, 2.45073 41.820567, 2.450644 41.8206, 2.450496 41.820677, 2.450313 41.820817, 2.450208 41.820873, 2.450035 41.820893, 2.449908 41.820873, 2.449746 41.820805, 2.449558 41.820658, 2.449343 41.820342, 2.449222 41.820025, 2.4489347 41.8199057, 2.4490269 41.8198474, 2.44935 41.819962, 2.449604 41.820114, 2.449702 41.820141, 2.449797 41.820144, 2.449947 41.820113, 2.450087 41.820046, 2.450278 41.819897, 2.450423 41.819807, 2.450617 41.819705, 2.450754 41.819652, 2.45092 41.819603, 2.451106 41.819574, 2.451537 41.819559, 2.451624 41.819536, 2.451709 41.81948, 2.451743 41.819416, 2.451748 41.819255, 2.451784 41.819187, 2.452044 41.819049, 2.452098 41.818965, 2.45212 41.818774, 2.452167 41.818664, 2.452221 41.818438, 2.452263 41.818368, 2.452364 41.818315, 2.452586 41.818285, 2.452681 41.818248, 2.452854 41.818113, 2.452907 41.818044, 2.452941 41.817951, 2.452884 41.817635, 2.4528 41.817388, 2.452701 41.817208, 2.4527 41.817143, 2.4527362 41.8171005, 2.452815 41.817067, 2.4529659 41.817071, 2.45341 41.817139, 2.453548 41.817186, 2.453823 41.817342, 2.454002 41.817385, 2.4543327 41.8174173, 2.4544271 41.8173726, 2.4543719 41.8173143, 2.454126 41.817307, 2.453913 41.817169, 2.453877 41.817114, 2.45383 41.816922, 2.453779 41.81686, 2.4537 41.816831, 2.453523 41.816807, 2.453442 41.816775, 2.453353 41.816692, 2.453083 41.816256, 2.452731 41.815929, 2.452629 41.815906, 2.452449 41.81594, 2.452372 41.815936, 2.452273 41.815903, 2.45192 41.815717, 2.451711 41.815635, 2.451623 41.815627, 2.451551 41.815655, 2.45152 41.815741, 2.451654 41.816327, 2.451658 41.816426, 2.4516396 41.8164905)"
1658,4948667949,8364653043,"LINESTRING (2.452092 41.8210312, 2.4525014 41.8207784, 2.4525636 41.8205466, 2.4527769 41.820275, 2.453008 41.8203479, 2.4532925 41.820222, 2.4535947 41.8198577, 2.4539058 41.8195529, 2.4541191 41.8196788, 2.4543324 41.8195993, 2.454608 41.8197384, 2.4546524 41.8206923, 2.4548924 41.8207188, 2.4548924 41.8205068, 2.4550346 41.8203346, 2.4555146 41.8202485, 2.4557279 41.8201226, 2.455719 41.8199239, 2.4558346 41.8196126, 2.4557902 41.8195265, 2.4559324 41.819182, 2.4558879 41.8190164, 2.4559768 41.8187713, 2.4558079 41.8185593, 2.4559679 41.8183076, 2.4566168 41.8181618, 2.456839 41.8182678, 2.4573457 41.8181486, 2.4578345 41.8176849, 2.4582701 41.8175524, 2.4589108 41.8175808)"
1659,4948668053,9061039903,"LINESTRING (2.452653 41.81127, 2.452589 41.811261, 2.45252 41.811303, 2.452418 41.811396, 2.452163 41.811507, 2.451734 41.811543, 2.451489 41.811605, 2.451348 41.8116637, 2.451148 41.811671, 2.451045 41.81167, 2.45082 41.811577, 2.4507365 41.8115642, 2.450415 41.811515, 2.449703 41.811295, 2.449251 41.811104, 2.449025 41.810976, 2.448611 41.810671, 2.448474 41.81055, 2.448454 41.810502, 2.448478 41.810421, 2.448568 41.810335, 2.44911 41.809971, 2.449185 41.809904, 2.44925 41.809781, 2.44926 41.809711, 2.449243 41.809624, 2.449176 41.809532, 2.448796 41.809244, 2.448726 41.809163, 2.448701 41.809095, 2.448717 41.809001, 2.448791 41.808925, 2.449174 41.808633, 2.4494 41.808487, 2.449497 41.808397, 2.4495735 41.8083021)"
1660,4948668053,4948668064,"LINESTRING (2.452653 41.81127, 2.452683 41.811317, 2.452651 41.811451, 2.452566 41.811579, 2.452436 41.811717, 2.452121 41.811974, 2.451359 41.812473, 2.451131 41.812587, 2.450611 41.812883, 2.450438 41.812943, 2.450134 41.813014, 2.449841 41.81315, 2.449707 41.813236, 2.449263 41.813653, 2.449117 41.813962, 2.448898 41.814198, 2.4482812 41.8145207, 2.4482994 41.8145796)"
1661,4948668053,4948668071,"LINESTRING (2.452653 41.81127, 2.452787 41.811003, 2.452875 41.810879, 2.452943 41.810841, 2.453057 41.810847, 2.453196 41.8109, 2.453329 41.810902, 2.453535 41.810849, 2.453617 41.810861, 2.453666 41.810899, 2.45369 41.810976, 2.453703 41.811208, 2.453763 41.811246, 2.453829 41.811228, 2.4543 41.810925, 2.454716 41.810632, 2.454841 41.810476, 2.454912 41.81045)"
1662,4948668064,9061040192,"LINESTRING (2.4482994 41.8145796, 2.448169 41.8145795, 2.4480602 41.8145911, 2.4479669 41.8145911, 2.4478787 41.8145873, 2.4477803 41.8145873, 2.447687 41.8145873, 2.4475885 41.8145873, 2.4475003 41.8145718, 2.4474122 41.8145525, 2.4473293 41.8145216, 2.4472567 41.8144829, 2.4471997 41.8144327, 2.4471582 41.8143748, 2.4471427 41.8143091, 2.447122 41.8142434, 2.447096 41.8141778, 2.4470857 41.8141121, 2.4470857 41.8140464, 2.4470909 41.8139846, 2.4470909 41.813915, 2.4470857 41.8138532, 2.4470649 41.8137837, 2.4470131 41.8137257, 2.4469509 41.8136755, 2.4468835 41.8136292, 2.4468109 41.8135983, 2.4467125 41.8135983, 2.4466243 41.8135983, 2.4465621 41.813548, 2.4465259 41.8134901, 2.4465051 41.8134244, 2.4464688 41.8133665, 2.4464637 41.8133008, 2.4464066 41.8130806, 2.4462615 41.8129454, 2.4462097 41.8128913, 2.4461578 41.8128333, 2.4461475 41.8127676, 2.4461578 41.812702, 2.4461682 41.8125049, 2.4462511 41.8123195, 2.4462874 41.8122615, 2.4463289 41.8122074, 2.4463704 41.8121495, 2.4463963 41.8120838, 2.4463807 41.812022, 2.4463341 41.8119641, 2.4462771 41.8119138, 2.44622 41.8118597, 2.446163 41.8118018, 2.4461008 41.8117516, 2.4460282 41.8117129, 2.4459401 41.8116897, 2.4455902 41.8116318, 2.4455332 41.8116183, 2.4454944 41.8116028, 2.4454529 41.8115854, 2.445427 41.8115603, 2.44537 41.8115082, 2.4453363 41.8114676, 2.4453103 41.8114309, 2.4452481 41.8114135, 2.4451963 41.8114193, 2.445173 41.8114521, 2.44516 41.811485, 2.4451134 41.8115217, 2.4450201 41.8115584, 2.4449708 41.8115603, 2.444906 41.8115507, 2.4448697 41.8115178, 2.4448464 41.8114888, 2.4447583 41.8113845, 2.4445199 41.8112223, 2.4444784 41.811203, 2.4444292 41.8111836, 2.4443721 41.8111682, 2.4443203 41.8111508, 2.4442788 41.8111334, 2.4442374 41.8111199, 2.4441026 41.811118, 2.4440534 41.811116, 2.4440015 41.811118, 2.4438279 41.8111315, 2.443776 41.8111373, 2.4434339 41.8111469, 2.4433899 41.811145, 2.4433432 41.8111334, 2.4433069 41.8111102, 2.4432603 41.811087, 2.4432214 41.8110697, 2.4431929 41.8110446, 2.4431592 41.8110214, 2.4431307 41.8109963, 2.4431126 41.8109673, 2.443097 41.8109325, 2.4430789 41.8108997, 2.4430555 41.8108726, 2.4430322 41.8108417, 2.4430011 41.8108147, 2.4429674 41.8107896, 2.4429285 41.8107741, 2.4428793 41.8107722, 2.4428301 41.8107722, 2.4427886 41.8107818, 2.4427523 41.810805, 2.4426875 41.8108939, 2.4424931 41.8112648, 2.4425191 41.811429, 2.4427057 41.8118675, 2.4426383 41.8121997, 2.4425709 41.8125204, 2.4425476 41.8127464, 2.4426564 41.8130728, 2.4426772 41.8132506, 2.4426668 41.8133568)"
1663,4948668071,9993502270,"LINESTRING (2.454912 41.81045, 2.4548757 41.8103586, 2.4548551 41.8102757, 2.4547815 41.8101966, 2.4546189 41.8101353, 2.4543929 41.8100677, 2.4542901 41.8100115, 2.4542379 41.8099745, 2.4543004 41.8098086, 2.4543244 41.809621, 2.454208 41.8094921, 2.4541104 41.8093173, 2.4539768 41.8091412, 2.4538142 41.8090353, 2.4533228 41.8088898, 2.4531773 41.8088413, 2.4530335 41.8087367, 2.4527938 41.8086218, 2.4526054 41.8085644, 2.452412 41.8085133, 2.452311 41.8083934, 2.4521552 41.808193, 2.4521723 41.8080169, 2.4521757 41.807828, 2.4520918 41.8077451, 2.4520165 41.8076749, 2.4520113 41.8075307, 2.452049 41.8074796, 2.4522425 41.8074413, 2.4522733 41.8072601, 2.4522921 41.8072142, 2.4523469 41.8071414, 2.4523897 41.8070432, 2.4523298 41.8069398, 2.452299 41.8068785, 2.4524719 41.8068173, 2.4525592 41.8067254, 2.4525952 41.8066131, 2.4525849 41.8064587, 2.4526585 41.806363, 2.4527424 41.8062851, 2.4528605 41.806243, 2.4529307 41.8061983, 2.4530129 41.8061167, 2.4531242 41.8060222, 2.4532167 41.8059291, 2.4532981 41.80589, 2.4534855 41.8058027, 2.4535967 41.8057529, 2.4537286 41.8057223, 2.4538861 41.8056968, 2.454047 41.8056891, 2.4542045 41.8057185, 2.4543946 41.8057261, 2.4545966 41.8057721, 2.4546822 41.8057836, 2.4548466 41.8057517, 2.4549288 41.805767, 2.4550058 41.8058193)"
1664,4948668118,9061072996,"LINESTRING (2.4611641 41.8045583, 2.4612436 41.8045118, 2.4613251 41.8045118, 2.4614388 41.8045566)"
1665,4948668118,9340908848,"LINESTRING (2.4611641 41.8045583, 2.4610576 41.8046559, 2.460988 41.8047786, 2.4609323 41.8048792)"
1666,4948668322,9340908848,"LINESTRING (2.460714 41.805183, 2.460804 41.805099, 2.4609323 41.8048792)"
1667,4948668322,9559132473,"LINESTRING (2.460714 41.805183, 2.4606567 41.8050962, 2.4606016 41.8050312, 2.4605686 41.8049631)"
1668,4948668425,4948668535,"LINESTRING (2.475312 41.81807, 2.475143 41.818032, 2.474876 41.817893, 2.47479 41.817876, 2.47432 41.817873, 2.474014 41.817846, 2.473635 41.817714, 2.473534 41.817653, 2.473484 41.817604, 2.473419 41.817486, 2.473365 41.817435, 2.473264 41.817388, 2.4731332 41.8173438, 2.4731793 41.817241, 2.473333 41.817218, 2.473416 41.81713, 2.473492 41.817011, 2.473516 41.816954, 2.473516 41.816897, 2.473484 41.816846, 2.473362 41.81678, 2.473037 41.816752, 2.47292 41.816684, 2.472749 41.816526, 2.472668 41.816487, 2.47256 41.816452, 2.472358 41.816416, 2.471985 41.816265, 2.4718912 41.8161449, 2.4717464 41.8160484, 2.4716262 41.8159428, 2.471558 41.815891)"
1669,4948668425,4948668469,"LINESTRING (2.475312 41.81807, 2.475249 41.818143, 2.475174 41.818181, 2.475075 41.81819, 2.474721 41.818112, 2.474386 41.818118, 2.473923 41.818074, 2.473676 41.818007, 2.473271 41.817851, 2.473035 41.817728, 2.472899 41.817696, 2.472789 41.817734, 2.472731 41.817787, 2.472474 41.81812, 2.47178 41.81885, 2.471505 41.819105, 2.471273 41.819265, 2.471149 41.819309, 2.47095 41.819331, 2.470865 41.819313, 2.47079 41.819261, 2.470554 41.818934, 2.470495 41.818745, 2.470377 41.818521, 2.470237 41.818181, 2.469981 41.817789, 2.469925 41.817721, 2.469832 41.817661, 2.469631 41.817577, 2.46951 41.817508, 2.46944 41.817439, 2.469409 41.817359, 2.46944 41.817079, 2.469419 41.816956, 2.469362 41.81683, 2.469307 41.816771, 2.469226 41.816721, 2.46897 41.816663, 2.468823 41.816613, 2.4686844 41.8165643)"
1670,4948668469,4948668636,"LINESTRING (2.4686844 41.8165643, 2.4688082 41.816522, 2.4691445 41.816522, 2.469398 41.816573, 2.469738 41.816723, 2.470102 41.816967, 2.470448 41.817136, 2.470592 41.817178, 2.471103 41.817231, 2.471432 41.817301, 2.471581 41.817259, 2.471707 41.817181, 2.471812 41.817063, 2.471893 41.816914, 2.472044 41.816711, 2.472098 41.81658, 2.472069 41.816478, 2.471996 41.816387, 2.471675 41.8161, 2.471397 41.815891, 2.471337 41.815825, 2.471289 41.815744, 2.4712379 41.8155358)"
1671,4948668469,9061014189,"LINESTRING (2.4686844 41.8165643, 2.4686479 41.8165232, 2.468649 41.816409, 2.468702 41.816295, 2.468793 41.81618, 2.468854 41.816028, 2.468863 41.815932, 2.468823 41.815739, 2.468821 41.81555, 2.46884 41.815481, 2.468889 41.815413, 2.468994 41.815343, 2.469191 41.815258, 2.469266 41.815187, 2.46928 41.815076, 2.469191 41.814058, 2.469123 41.813959, 2.469008 41.813868, 2.4689 41.813798, 2.468798 41.813753, 2.468718 41.813743, 2.46862 41.813764, 2.468347 41.813934, 2.468194 41.814005, 2.46797 41.814089, 2.467867 41.814111, 2.467742 41.814109, 2.467523 41.814058, 2.467361 41.814001, 2.467274 41.813954, 2.467223 41.813906, 2.46718 41.813807, 2.467112 41.813406, 2.467103 41.813099, 2.467055 41.812975, 2.466953 41.812865, 2.466895 41.812732, 2.466918 41.812543, 2.466894 41.812479, 2.466725 41.812254, 2.466637 41.812097, 2.46653 41.811814, 2.466513 41.811395, 2.466301 41.811029, 2.466288 41.810919, 2.4663148 41.8108461)"
1672,4948668513,4948668636,"LINESTRING (2.4701776 41.8139765, 2.470116 41.814082, 2.470049 41.814285, 2.470085 41.814421, 2.470157 41.814572, 2.470289 41.81477, 2.470372 41.814843, 2.470933 41.815152, 2.471026 41.815218, 2.471179 41.815364, 2.471209 41.815418, 2.4712379 41.8155358)"
1673,4948668513,9061014205,"LINESTRING (2.4701776 41.8139765, 2.47028 41.813801, 2.470311 41.813716, 2.470326 41.813566, 2.470307 41.813498, 2.470257 41.813427, 2.4701522 41.8133407)"
1674,4948668513,4948668535,"LINESTRING (2.4701776 41.8139765, 2.470459 41.814039, 2.47075 41.814216, 2.470894 41.814279, 2.47097 41.81433, 2.471016 41.814389, 2.471068 41.814678, 2.471139 41.814846, 2.47113 41.815133, 2.471178 41.815209, 2.471381 41.815372, 2.471475 41.815562, 2.471468 41.815751, 2.471497 41.815815, 2.471558 41.815891)"
1675,4948668535,4948668636,"LINESTRING (2.471558 41.815891, 2.4713933 41.8157912, 2.4712379 41.8155358)"
1676,4948668572,9061054567,"LINESTRING (2.470352 41.808329, 2.4703031 41.8080312, 2.4703724 41.8077728, 2.4704687 41.8075229, 2.4704957 41.8074109, 2.4704649 41.8073133, 2.4703724 41.8072127, 2.4702684 41.8071496, 2.4702093 41.8071395)"
1677,4948668572,9061054739,"LINESTRING (2.470352 41.808329, 2.470461 41.8085223, 2.470488 41.808574, 2.4705111 41.8086199, 2.4705535 41.8086573, 2.470619 41.8086659, 2.4706729 41.8086372)"
1678,4948668572,4948668573,"LINESTRING (2.470352 41.808329, 2.470229 41.808248, 2.469666 41.808053, 2.469215 41.807852, 2.469064 41.807824)"
1679,4948668573,9061054748,"LINESTRING (2.469064 41.807824, 2.4692589 41.8077498, 2.4694015 41.8076205, 2.4695826 41.8072989, 2.4698446 41.8071122)"
1680,4948668573,9061054578,"LINESTRING (2.469064 41.807824, 2.4687995 41.8078778, 2.4686309 41.8078848, 2.4684652 41.8078589, 2.4680029 41.8076607, 2.4674327 41.8073305, 2.4670089 41.8072099, 2.4669511 41.8071898, 2.4668894 41.8071811, 2.4668124 41.8071639, 2.4667546 41.8071409, 2.4667314 41.8070979)"
1681,4948668610,4948668618,"LINESTRING (2.470055 41.811335, 2.47004 41.811261, 2.470011 41.811224, 2.469921 41.811159, 2.469852 41.811131, 2.469754 41.811117, 2.469599 41.81112, 2.469424 41.811096, 2.469288 41.811045, 2.469249 41.811016, 2.469214 41.810957, 2.469217 41.810917, 2.469397 41.810672)"
1682,4948668610,9061014205,"LINESTRING (2.470055 41.811335, 2.470018 41.811406, 2.469782 41.811594, 2.469688 41.811717, 2.46967 41.811805, 2.46969 41.811881, 2.469781 41.811957, 2.469869 41.811977, 2.470173 41.811955, 2.470255 41.811976, 2.470344 41.812053, 2.47037 41.812101, 2.47039 41.812196, 2.470369 41.812335, 2.470322 41.812405, 2.470083 41.812576, 2.470014 41.812645, 2.469941 41.812773, 2.469943 41.812859, 2.47001 41.813183, 2.470098 41.813296, 2.4701522 41.8133407)"
1683,4948668610,9061054760,"LINESTRING (2.470055 41.811335, 2.4701951 41.8111158, 2.4703686 41.8109416, 2.4707155 41.810624)"
1684,4948668618,9061054637,"LINESTRING (2.469397 41.810672, 2.4691048 41.8106647)"
1685,4948668618,9061054760,"LINESTRING (2.469397 41.810672, 2.4695575 41.8106474, 2.46981 41.8106153, 2.4700791 41.8105831, 2.4703382 41.8105608, 2.4705242 41.8105979, 2.4707155 41.810624)"
1686,4948668618,4948668628,"LINESTRING (2.469397 41.810672, 2.469473 41.810509, 2.469541 41.810417, 2.469675 41.810294, 2.469878 41.810159, 2.4703326 41.809946, 2.470926 41.809475, 2.471016 41.809399, 2.471104 41.809288, 2.471142 41.809224, 2.471153 41.80915, 2.471125 41.809076, 2.4710594 41.8089646)"
1687,4948668628,9061054739,"LINESTRING (2.4710594 41.8089646, 2.4709063 41.8088274, 2.4708166 41.8087234, 2.4706729 41.8086372)"
1688,4948668628,9061054861,"LINESTRING (2.4710594 41.8089646, 2.4710582 41.8089301, 2.4709349 41.8084706, 2.4709002 41.808238, 2.4708964 41.8081892, 2.4709234 41.8081375, 2.470958 41.8080915, 2.4710043 41.8080542, 2.4710582 41.8080255, 2.471116 41.8079968, 2.4711699 41.8079709, 2.4712208 41.8079173)"
1689,4948668628,9061054637,"LINESTRING (2.4710594 41.8089646, 2.4710659 41.8090967, 2.471039 41.8091455, 2.4710004 41.8091886, 2.4703223 41.809493, 2.4698985 41.8096366, 2.4694785 41.8097371, 2.469413 41.8097543, 2.469336 41.8097658, 2.4692705 41.8097715, 2.4692011 41.8097744, 2.4691318 41.8097744, 2.4690624 41.8097744, 2.4689892 41.8097658, 2.4689237 41.8097486, 2.4688544 41.8097371, 2.4687966 41.8097198, 2.4687388 41.8096997, 2.468681 41.8096682, 2.4686232 41.8096452, 2.4685616 41.809628, 2.4685076 41.8096653, 2.4685038 41.8097198, 2.4685346 41.8097601, 2.4685885 41.8097888, 2.4686502 41.8098117, 2.4687118 41.8098347, 2.4687735 41.8098548, 2.468839 41.8098663, 2.4689122 41.8098807, 2.4689815 41.8098893, 2.4690432 41.8098979, 2.4691125 41.8099094, 2.4691857 41.8099151, 2.4692551 41.809918, 2.4693206 41.8099209, 2.4693822 41.8099266, 2.4694477 41.8099266, 2.4695132 41.8099352, 2.4695749 41.8099352, 2.4696404 41.8099352, 2.4697059 41.8099352, 2.4697752 41.8099237, 2.4698407 41.8099123, 2.4699062 41.8099008, 2.4699679 41.8098864, 2.4700372 41.8098692, 2.4701027 41.8098548, 2.4701682 41.8098491, 2.4702337 41.8098491, 2.4702953 41.8098663, 2.4703031 41.8099151, 2.470226 41.8099295, 2.4701605 41.8099381, 2.4700911 41.8099525, 2.4700179 41.8099726, 2.4695132 41.8101736, 2.4688852 41.81032, 2.4685924 41.8103717, 2.4685307 41.8103918, 2.4684729 41.8104234, 2.4684729 41.8104723, 2.4685307 41.8104895, 2.4686001 41.8104895, 2.4686733 41.8104809, 2.4687349 41.8104809, 2.4688004 41.8104924, 2.4688582 41.8105182, 2.4689276 41.8105326, 2.4689892 41.8105326, 2.4690547 41.8105326, 2.4691241 41.8105326, 2.4691857 41.8105326, 2.4692165 41.8105756, 2.4691665 41.8106101, 2.4691048 41.8106647)"
1690,4948668709,4948668738,"LINESTRING (2.478631 41.811134, 2.478693 41.811097, 2.478748 41.811035, 2.47916 41.810411, 2.479213 41.810256, 2.479213 41.810081, 2.479165 41.809972, 2.479108 41.809905, 2.478819 41.809705, 2.478566 41.809468, 2.478509 41.80938, 2.478355 41.809017, 2.47828 41.808896, 2.477621 41.808056, 2.477376 41.807443, 2.477182 41.807196, 2.477024 41.807063, 2.477 41.806974, 2.477058 41.806927, 2.477516 41.806816, 2.477907 41.80663, 2.478056 41.806581, 2.478232 41.806553, 2.478404 41.806493, 2.47857 41.806379, 2.478756 41.806161, 2.478811 41.806025, 2.478831 41.805873, 2.478829 41.805802, 2.478803 41.805737, 2.478711 41.805657, 2.4783 41.805455, 2.478184 41.805359, 2.478158 41.805256, 2.478194 41.805014, 2.4782597 41.8047856, 2.4785172 41.8044997, 2.4784365 41.8044316)"
1691,4948668766,4948668768,"LINESTRING (2.4978922 41.8062826, 2.497896 41.806553, 2.497859 41.806743, 2.497875 41.807117, 2.497862 41.807186, 2.4978 41.807339, 2.497617 41.807636, 2.497473 41.807989)"
1692,4948668768,9559132422,"LINESTRING (2.497473 41.807989, 2.4976789 41.8079488, 2.4978417 41.8079634, 2.4979507 41.8079732, 2.4981083 41.8080947, 2.4983366 41.8082001, 2.498516 41.8083378, 2.4987552 41.8084675, 2.4990542 41.8084756, 2.4993477 41.8085161, 2.4994999 41.8086782, 2.4997038 41.8088015)"
1693,4954638479,9160330004,"LINESTRING (2.4221663 41.807592, 2.422194 41.807693, 2.422256 41.807777, 2.422449 41.807893, 2.42281 41.808023, 2.423337 41.808122, 2.423678 41.808167, 2.423779 41.808165, 2.423858 41.808139, 2.423851 41.808074, 2.423383 41.807741, 2.423073 41.807447, 2.422932 41.807278, 2.422829 41.807052, 2.422783 41.806763, 2.422788 41.806623, 2.422735 41.806232, 2.422715 41.80617, 2.422663 41.806116, 2.422586 41.806099, 2.4223 41.806167, 2.422153 41.806174, 2.422056 41.806204, 2.421906 41.806284, 2.421564 41.80643, 2.421401 41.806476, 2.42102 41.806469, 2.42092 41.806452, 2.4208171 41.8064726)"
1694,4954638479,4954638481,"LINESTRING (2.4221663 41.807592, 2.4220616 41.8076516, 2.4220026 41.8077356, 2.4220509 41.8078266, 2.422469 41.808235, 2.422642 41.80838, 2.423021 41.80865, 2.423228 41.808739, 2.423553 41.80884, 2.423688 41.808857, 2.423915 41.808853, 2.424048 41.808879, 2.424704 41.809167, 2.424825 41.809174, 2.424894 41.809161, 2.42526 41.809031, 2.425673 41.808998, 2.425871 41.809013, 2.426131 41.809121, 2.426488 41.809376, 2.426553 41.809404, 2.427062 41.809506, 2.427205 41.809514, 2.427299 41.809508, 2.427593 41.809417, 2.42791 41.80926, 2.428026 41.809172, 2.428152 41.809119, 2.428266 41.809131, 2.428395 41.809181, 2.428724 41.809321, 2.428992 41.809467, 2.429177 41.809645, 2.429227 41.809721, 2.429232 41.809762, 2.429201 41.809836, 2.428939 41.810051, 2.428924 41.810106, 2.428956 41.810168, 2.429102 41.810288, 2.429384 41.810622, 2.429574 41.810765, 2.429706 41.810924, 2.429882 41.811046, 2.430034 41.811131, 2.430175 41.811166, 2.4307801 41.8114099, 2.4309891 41.8115328)"
1695,4954638479,9160183088,"LINESTRING (2.4221663 41.807592, 2.422135 41.807478, 2.422093 41.807422, 2.422004 41.807392, 2.421911 41.807403, 2.421789 41.80744, 2.4217212 41.807469)"
1696,4954638638,4954638640,"LINESTRING (2.4341399 41.8244534, 2.4340316 41.8244332, 2.434011 41.824072, 2.433992 41.824, 2.43402 41.823679, 2.434086 41.823437, 2.434086 41.823358, 2.434041 41.823282, 2.433946 41.823231, 2.433853 41.823215, 2.433661 41.823213, 2.433527 41.823238, 2.433449 41.823278, 2.433223 41.823464, 2.4331436 41.8235643)"
1697,4954638638,5592644919,"LINESTRING (2.4341399 41.8244534, 2.4341941 41.8245884, 2.4341964 41.8247089, 2.4341627 41.8247775, 2.4340684 41.8248244, 2.4339246 41.8249198, 2.4339426 41.8250035, 2.4339471 41.8250922, 2.4339579 41.8252309, 2.4340189 41.8252411, 2.434129 41.8251591, 2.4342031 41.8250738, 2.4343131 41.825062, 2.4344434 41.8250821, 2.4346096 41.8251373, 2.4347129 41.8251256, 2.4348162 41.8250788, 2.4348297 41.8249767, 2.4347668 41.8248093, 2.4347556 41.8247524, 2.434769 41.8247324, 2.4348723 41.8247742, 2.4351059 41.8249533, 2.43518 41.8249432, 2.4352002 41.824878, 2.4350835 41.8247742, 2.435043 41.8246888, 2.4351037 41.8246135, 2.4352002 41.8245868, 2.4353215 41.824647, 2.4354113 41.8247541, 2.4355034 41.8248897, 2.435573 41.8249717, 2.4356382 41.8249968, 2.4358201 41.8250503, 2.4359526 41.8251273, 2.4360491 41.8251491, 2.4361322 41.825144, 2.4362468 41.8250905, 2.4364466 41.8249968, 2.4366083 41.8249014, 2.4367521 41.8248344, 2.4368913 41.8247976, 2.4371024 41.8247775, 2.4373135 41.8247692, 2.4375291 41.8248043, 2.4376975 41.8248696, 2.4378592 41.8249499, 2.4380164 41.8250487, 2.4380299 41.825129, 2.4380591 41.8252729, 2.4380479 41.8254168, 2.4380389 41.8255407, 2.437994 41.825631, 2.437967 41.8256946, 2.4378974 41.8258118, 2.4378952 41.8259172, 2.4379738 41.8259959, 2.4381242 41.8260695, 2.4381624 41.8262017, 2.4381916 41.8263088, 2.4382051 41.8263858, 2.4381984 41.8264511, 2.4382298 41.8265331, 2.4383264 41.8266586, 2.4383196 41.8267456, 2.4383309 41.8268343, 2.4383645 41.8268761, 2.4384858 41.826918, 2.4386834 41.8269866, 2.438789 41.8270117, 2.4388249 41.8270569, 2.4388137 41.827169, 2.4388294 41.8272577, 2.4388833 41.8272761, 2.4389485 41.8272677, 2.4389911 41.8271907, 2.4390765 41.8271171, 2.4393841 41.8268744, 2.4395683 41.826769, 2.4396244 41.8266736, 2.4396851 41.8265699, 2.4397143 41.8264427, 2.4397322 41.8263306, 2.4397569 41.8262486, 2.4397929 41.826195, 2.4398468 41.8261716, 2.4399119 41.8261816, 2.4399366 41.826205, 2.4399074 41.8263272, 2.4398827 41.8264527, 2.439849 41.8265331, 2.4398355 41.8266151, 2.4398153 41.8267506, 2.4397704 41.8268426, 2.4396963 41.826923, 2.4396424 41.827005, 2.4396087 41.8270702, 2.4396244 41.8271623, 2.4395952 41.8272342, 2.4395346 41.8273547, 2.439456 41.8274719, 2.4394178 41.8275673, 2.4394291 41.8276275)"
